Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,163.490005,164.139999,163.139999,163.169998,163.169998,10431800
2013-01-03,162.479996,162.880005,160.830002,161.199997,161.199997,16117500
2013-01-04,159.520004,160.630005,158.889999,160.440002,160.440002,19179800
2013-01-07,159.360001,159.96000700000002,159.149994,159.429993,159.429993,9361800
2013-01-08,160.46000700000002,160.990005,160.009995,160.559998,160.559998,7694800
2013-01-09,160.770004,160.830002,159.899994,160.490005,160.490005,8334200
2013-01-10,161.610001,162.559998,161.610001,161.979996,161.979996,11432600
2013-01-11,161.860001,161.899994,160.110001,161.059998,161.059998,13675600
2013-01-14,161.880005,161.970001,161.130005,161.53999299999998,161.53999299999998,7289000
2013-01-15,162.800003,163.169998,162.350006,162.559998,162.559998,10077800
2013-01-16,162.419998,163.029999,162.149994,162.649994,162.649994,9214700
2013-01-17,161.940002,164.399994,161.830002,163.350006,163.350006,14911400
2013-01-18,163.949997,163.970001,163.020004,163.08999599999999,163.08999599999999,10038100
2013-01-22,163.479996,164.220001,163.369995,163.669998,163.669998,8587900
2013-01-23,163.919998,163.949997,163.0,163.21000700000002,163.21000700000002,6697000
2013-01-24,161.979996,162.270004,161.179993,161.419998,161.419998,13188300
2013-01-25,160.559998,161.03999299999998,160.309998,160.649994,160.649994,9037400
2013-01-28,160.240005,160.729996,160.020004,160.28999299999998,160.28999299999998,8491600
2013-01-29,161.009995,161.309998,160.690002,160.990005,160.990005,7364900
2013-01-30,162.679993,163.03999299999998,162.029999,162.190002,162.190002,12010000
2013-01-31,161.619995,161.809998,160.470001,161.199997,161.199997,9334000
2013-02-01,162.66000400000001,162.770004,160.869995,161.449997,161.449997,12904300
2013-02-04,161.190002,162.419998,161.149994,162.0,162.0,7354900
2013-02-05,162.75,162.78999299999998,161.330002,161.96000700000002,161.96000700000002,8979400
2013-02-06,162.130005,162.630005,161.990005,162.389999,162.389999,6138700
2013-02-07,161.240005,162.96000700000002,161.130005,161.83999599999999,161.83999599999999,12827200
2013-02-08,161.46000700000002,162.020004,161.199997,161.570007,161.570007,6085900
2013-02-11,159.779999,159.979996,159.25,159.699997,159.699997,12083500
2013-02-12,159.350006,160.050003,158.880005,159.889999,159.889999,7632300
2013-02-13,159.600006,159.639999,158.770004,159.050003,159.050003,8961300
2013-02-14,159.309998,159.649994,158.03999299999998,158.350006,158.350006,12410200
2013-02-15,156.419998,156.580002,154.559998,155.759995,155.759995,23374100
2013-02-19,155.800003,155.83999599999999,154.929993,155.330002,155.330002,11803900
2013-02-20,153.899994,153.929993,150.83999599999999,151.440002,151.440002,30924000
2013-02-21,152.0,153.41000400000001,151.899994,152.619995,152.619995,17964800
2013-02-22,152.259995,152.990005,151.929993,152.970001,152.970001,10093200
2013-02-25,153.520004,154.559998,153.309998,154.33999599999999,154.33999599999999,9488200
2013-02-26,154.389999,156.800003,153.320007,156.220001,156.220001,18182300
2013-02-27,155.46000700000002,155.600006,154.080002,154.570007,154.570007,9596100
2013-02-28,154.08999599999999,154.16000400000001,152.389999,153.0,153.0,14864400
