Date,Open,High,Low,Close,Adj Close,Volume
1995-12-26,1.160714,1.160714,1.1339290000000002,1.145089,1.0301870000000002,34876800
1995-12-27,1.1473209999999998,1.191964,1.138393,1.15625,1.0402280000000002,67141200
1995-12-28,1.1473209999999998,1.169643,1.138393,1.142857,1.028178,62498800
1995-12-29,1.142857,1.15625,1.129464,1.138393,1.024162,76034000
1996-01-02,1.151786,1.151786,1.1339290000000002,1.1473209999999998,1.032195,34823600
1996-01-03,1.142857,1.174107,1.138393,1.1473209999999998,1.032195,107458400
1996-01-04,1.15625,1.15625,1.120536,1.127232,1.0141209999999998,75045600
1996-01-05,1.129464,1.223214,1.120536,1.223214,1.100472,111482000
1996-01-08,1.232143,1.267857,1.214286,1.236607,1.1125209999999999,30335200
1996-01-09,1.236607,1.236607,1.169643,1.169643,1.052276,62804000
1996-01-10,1.160714,1.2410709999999998,1.151786,1.223214,1.100472,91358400
1996-01-11,1.1651790000000002,1.25,1.15625,1.25,1.12457,189184800
1996-01-12,1.2410709999999998,1.2410709999999998,1.1875,1.2098209999999998,1.088423,100464000
1996-01-15,1.205357,1.232143,1.191964,1.21875,1.0964559999999999,90770400
1996-01-16,1.2276790000000002,1.2410709999999998,1.200893,1.234375,1.1105129999999999,88228000
1996-01-17,1.2276790000000002,1.2276790000000002,1.205357,1.214286,1.0924399999999999,59102400
1996-01-18,1.174107,1.191964,1.0848209999999998,1.140625,1.02617,174596800
1996-01-19,1.107143,1.1339290000000002,1.049107,1.066964,0.959901,207306400
1996-01-22,1.0625,1.107143,1.044643,1.089286,0.979982,124936000
1996-01-23,1.205357,1.214286,1.107143,1.129464,1.01613,247072000
1996-01-24,1.1473209999999998,1.151786,1.1339290000000002,1.151786,1.036211,163973600
1996-01-25,1.1339290000000002,1.142857,1.075893,1.080357,0.97195,111300000
1996-01-26,1.0848209999999998,1.1160709999999998,1.0223209999999998,1.09375,0.983999,183937600
1996-01-29,1.035714,1.0625,1.026786,1.0401790000000002,0.935803,83148800
1996-01-30,0.9642860000000001,1.004464,0.959261,0.9754459999999999,0.877566,155710800
1996-01-31,0.9910709999999999,1.0,0.9776790000000001,0.986607,0.8876069999999999,82014800
1996-02-01,0.982143,1.013393,0.982143,1.013393,0.9117049999999999,83260800
1996-02-02,1.03125,1.058036,1.026786,1.044643,0.9398190000000001,138994800
1996-02-05,1.060268,1.0625,1.035714,1.044643,0.9398190000000001,79682400
1996-02-06,1.044643,1.0714290000000002,1.044643,1.058036,0.951868,56554400
1996-02-07,1.0625,1.0625,0.9910709999999999,1.0089290000000002,0.907689,90081600
1996-02-08,0.982143,1.004464,0.982143,0.9955360000000001,0.89564,65791600
1996-02-09,0.9955360000000001,1.017857,0.986607,0.9910709999999999,0.8916229999999999,51422000
1996-02-12,1.004464,1.017857,1.0,1.013393,0.9117049999999999,48568800
1996-02-13,1.0,1.03125,0.9955360000000001,1.004464,0.9036719999999999,57125600
1996-02-14,1.0089290000000002,1.0089290000000002,0.9799110000000001,0.986607,0.8876069999999999,40796000
1996-02-15,0.986607,1.004464,0.9776790000000001,1.0,0.8996559999999999,30520000
1996-02-16,1.004464,1.013393,0.982143,0.982143,0.883591,39110400
1996-02-20,1.0,1.0535709999999998,1.0,1.035714,0.931787,94228400
1996-02-21,1.049107,1.0625,1.0401790000000002,1.058036,0.951868,55459600
1996-02-22,1.0714290000000002,1.075893,1.058036,1.066964,0.959901,46046000
1996-02-23,1.066964,1.080357,1.058036,1.066964,0.959901,43321600
1996-02-26,1.0714290000000002,1.075893,1.0535709999999998,1.0535709999999998,0.947852,29570800
1996-02-27,1.066964,1.066964,1.017857,1.0223209999999998,0.9197379999999999,37290400
1996-02-28,1.03125,1.03125,0.986607,0.9910709999999999,0.8916229999999999,46978400
1996-02-29,0.982143,0.9910709999999999,0.9732139999999999,0.982143,0.883591,28221200
1996-03-01,0.986607,0.986607,0.950893,0.9598209999999999,0.863509,57783600
1996-03-04,0.9732139999999999,0.9776790000000001,0.9375,0.9375,0.8434280000000001,46888800
1996-03-05,0.9464290000000001,0.955357,0.9375,0.950893,0.855476,29610000
1996-03-06,0.955357,0.9598209999999999,0.9330360000000001,0.935268,0.841419,24763200
1996-03-07,0.9375,0.9419639999999999,0.90625,0.921875,0.82937,65016000
