Date,Open,High,Low,Close,Adj Close,Volume
2008-01-22,86.139999,88.440002,85.769997,88.16999799999999,88.16999799999999,20679600
2008-01-23,87.160004,88.66999799999999,86.730003,87.889999,87.889999,14282000
2008-01-24,89.720001,90.25,89.129997,90.08000200000001,90.08000200000001,10627200
2008-01-25,90.93,91.08000200000001,89.5,90.300003,90.300003,9703900
2008-01-28,90.959999,91.889999,90.75,91.75,91.75,8533200
2008-01-29,91.360001,91.720001,90.809998,91.150002,91.150002,9091600
2008-01-30,90.709999,92.58000200000001,90.449997,92.059998,92.059998,14378100
2008-01-31,90.91999799999999,91.660004,90.739998,91.400002,91.400002,7791500
2008-02-01,91.75,91.870003,89.220001,89.349998,89.349998,19635600
2008-02-04,88.510002,89.519997,88.050003,89.099998,89.099998,10285000
2008-02-05,87.900002,88.690002,87.300003,87.68,87.68,11170100
2008-02-06,89.0,89.650002,88.75,88.949997,88.949997,8787200
2008-02-07,88.949997,89.940002,88.809998,89.849998,89.849998,8971300
2008-02-08,90.0,91.0,89.989998,91.0,91.0,9128200
2008-02-11,91.040001,91.459999,90.440002,91.33000200000001,91.33000200000001,6832200
2008-02-12,90.83000200000001,91.400002,89.099998,89.33000200000001,89.33000200000001,10225900
2008-02-13,88.879997,89.989998,88.66999799999999,89.440002,89.440002,10038800
2008-02-14,89.370003,90.110001,89.349998,89.709999,89.709999,6882500
2008-02-15,90.300003,90.32,88.629997,89.150002,89.150002,5586100
2008-02-19,91.230003,91.940002,90.980003,91.58000200000001,91.58000200000001,8371600
2008-02-20,90.839996,93.309998,90.75,93.239998,93.239998,10632400
2008-02-21,93.440002,94.220001,93.019997,93.25,93.25,12952200
2008-02-22,93.559998,93.720001,92.349998,93.389999,93.389999,7576900
2008-02-25,93.709999,93.709999,92.110001,92.739998,92.739998,11954500
2008-02-26,92.43,93.970001,92.18,93.709999,93.709999,8452200
2008-02-27,94.559998,94.940002,93.970001,94.779999,94.779999,9926500
2008-02-28,94.91999799999999,96.08000200000001,94.470001,95.989998,95.989998,11211200
2008-02-29,95.82,96.239998,95.220001,96.18,96.18,9347800
2008-03-03,97.519997,97.739998,96.68,97.239998,97.239998,11479000
2008-03-04,97.279999,97.449997,94.389999,95.18,95.18,21356500
2008-03-05,96.099998,98.150002,95.93,97.720001,97.720001,15354300
2008-03-06,96.980003,97.290001,95.260002,96.5,96.5,18543500
2008-03-07,96.599998,96.68,95.720001,96.089996,96.089996,10066900
2008-03-10,95.0,96.339996,94.879997,95.870003,95.870003,10868400
2008-03-11,96.519997,96.980003,95.190002,95.989998,95.989998,14343300
2008-03-12,96.58000200000001,97.379997,96.239998,97.010002,97.010002,8178200
2008-03-13,98.5,98.730003,97.730003,98.339996,98.339996,14681500
2008-03-14,98.029999,99.529999,98.010002,98.709999,98.709999,17565100
2008-03-17,99.32,100.440002,98.0,99.16999799999999,99.16999799999999,26505900
2008-03-18,99.349998,99.510002,96.349998,96.5,96.5,20966100
2008-03-19,95.650002,96.0,92.5,93.040001,93.040001,37594300
2008-03-20,90.730003,91.650002,89.800003,89.910004,89.910004,28830000
2008-03-24,90.650002,91.510002,89.779999,90.099998,90.099998,14325700
2008-03-25,91.910004,92.790001,91.279999,92.730003,92.730003,15839900
2008-03-26,93.110001,94.0,93.059998,93.800003,93.800003,12389000
2008-03-27,93.510002,94.089996,92.949997,93.459999,93.459999,7560500
2008-03-28,91.959999,92.449997,91.110001,91.879997,91.879997,8786600
2008-03-31,92.559998,92.650002,89.959999,90.410004,90.410004,11165000
2008-04-01,87.860001,88.309998,86.050003,86.860001,86.860001,23673200
2008-04-02,87.279999,89.760002,87.220001,89.269997,89.269997,13537500
2008-04-03,88.589996,89.75,87.639999,89.41999799999999,89.41999799999999,9324800
2008-04-04,89.480003,90.339996,89.309998,90.25,90.25,7228200
2008-04-07,90.730003,91.75,90.599998,91.16999799999999,91.16999799999999,8196200
2008-04-08,90.040001,90.489998,89.720001,90.349998,90.349998,5773000
2008-04-09,90.300003,92.370003,90.239998,92.290001,92.290001,10572400
2008-04-10,92.32,92.559998,90.970001,91.769997,91.769997,7758500
2008-04-11,91.410004,91.83000200000001,90.550003,91.300003,91.300003,6545700
2008-04-14,91.32,91.980003,91.059998,91.110001,91.110001,4697000
2008-04-15,91.730003,91.910004,91.379997,91.660004,91.660004,6635400
2008-04-16,93.190002,93.709999,93.010002,93.269997,93.269997,8469200
2008-04-17,93.309998,93.510002,92.480003,92.559998,92.559998,6875300
2008-04-18,89.720001,90.699997,88.959999,90.620003,90.620003,11390700
2008-04-21,90.790001,90.870003,89.889999,90.25,90.25,11927500
2008-04-22,90.41999799999999,91.349998,90.120003,90.269997,90.269997,14043600
2008-04-23,89.0,89.550003,88.440002,89.220001,89.220001,18170500
2008-04-24,88.260002,89.910004,87.099998,87.220001,87.220001,22846600
2008-04-25,88.33000200000001,88.41999799999999,87.190002,87.269997,87.269997,11179900
2008-04-28,87.879997,88.400002,87.66999799999999,87.690002,87.690002,8071700
2008-04-29,86.730003,86.900002,85.540001,85.809998,85.809998,14689000
2008-04-30,86.099998,86.790001,85.110001,86.650002,86.650002,17701500
2008-05-01,84.510002,84.559998,83.57,83.989998,83.989998,17664500
2008-05-02,83.959999,84.790001,83.959999,84.58000200000001,84.58000200000001,8744400
2008-05-05,85.68,86.290001,85.290001,86.269997,86.269997,7381300
2008-05-06,86.33000200000001,87.150002,86.33000200000001,86.629997,86.629997,10760400
2008-05-07,85.470001,86.099998,85.199997,85.82,85.82,7218400
2008-05-08,86.760002,87.400002,86.41999799999999,87.239998,87.239998,8628600
2008-05-09,87.370003,87.589996,85.839996,87.41999799999999,87.41999799999999,9926600
2008-05-12,86.91999799999999,87.639999,86.790001,86.989998,86.989998,5010000
2008-05-13,85.120003,86.139999,84.91999799999999,85.389999,85.389999,7359800
2008-05-14,85.730003,85.809998,85.099998,85.199997,85.199997,8650600
2008-05-15,87.129997,87.599998,86.230003,87.0,87.0,9437900
2008-05-16,88.519997,89.300003,88.019997,89.099998,89.099998,12075300
2008-05-19,89.57,89.699997,88.870003,89.389999,89.389999,5931200
2008-05-20,89.610001,91.16999799999999,89.559998,90.900002,90.900002,10683000
2008-05-21,90.610001,92.110001,90.610001,91.959999,91.959999,11346200
2008-05-22,91.199997,91.629997,90.5,90.980003,90.980003,8864400
2008-05-23,91.33000200000001,92.0,90.959999,91.230003,91.230003,6062800
2008-05-27,89.839996,89.870003,89.160004,89.360001,89.360001,7601700
2008-05-28,88.489998,89.190002,88.349998,89.139999,89.139999,8104100
