Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,138.669998,139.0,137.880005,138.0,138.0,11510200
2011-01-04,136.240005,136.279999,134.16000400000001,134.75,134.75,26154300
2011-01-05,133.5,134.679993,133.100006,134.369995,134.369995,16700900
2011-01-06,134.050003,134.380005,133.139999,133.830002,133.830002,15965300
2011-01-07,133.380005,134.610001,133.179993,133.580002,133.580002,16761400
2011-01-10,133.850006,134.199997,133.240005,134.119995,134.119995,8429900
2011-01-11,134.78999299999998,135.16000400000001,133.96000700000002,134.91000400000001,134.91000400000001,10268400
2011-01-12,134.78999299999998,135.580002,134.350006,135.46000700000002,135.46000700000002,10785100
2011-01-13,135.66000400000001,135.679993,133.630005,134.050003,134.050003,14294600
2011-01-14,133.169998,133.600006,132.220001,132.690002,132.690002,21224900
2011-01-18,133.630005,134.0,133.169998,133.429993,133.429993,11592900
2011-01-19,134.33999599999999,134.399994,133.399994,133.720001,133.720001,11788100
2011-01-20,131.759995,132.100006,131.03999299999998,131.199997,131.199997,24362900
2011-01-21,130.759995,131.429993,130.529999,131.029999,131.029999,19488400
2011-01-24,131.009995,131.630005,130.139999,130.360001,130.360001,15127200
2011-01-25,129.649994,130.270004,129.070007,130.100006,130.100006,22219700
2011-01-26,129.830002,131.169998,129.279999,131.16000400000001,131.16000400000001,20543000
2011-01-27,130.28999299999998,130.490005,127.800003,127.93,127.93,33047000
2011-01-28,127.970001,131.479996,127.949997,130.279999,130.279999,28091500
2011-01-31,129.270004,130.509995,129.25,129.869995,129.869995,14664100
2011-02-01,130.520004,131.080002,129.330002,130.800003,130.800003,15363700
2011-02-02,130.369995,130.600006,129.449997,130.449997,130.449997,10082000
2011-02-03,130.070007,132.320007,129.279999,132.199997,132.199997,17374700
2011-02-04,131.83999599999999,132.699997,131.229996,131.66000400000001,131.66000400000001,15214300
2011-02-07,131.669998,131.949997,131.229996,131.679993,131.679993,7176300
2011-02-08,132.96000700000002,133.5,132.800003,133.139999,133.139999,16220900
2011-02-09,133.190002,133.389999,132.490005,133.070007,133.070007,10178400
2011-02-10,132.110001,133.309998,132.0,132.850006,132.850006,8105200
2011-02-11,133.009995,133.440002,132.08999599999999,132.320007,132.320007,9888600
2011-02-14,132.949997,133.380005,132.699997,132.949997,132.949997,8694200
